#,energy,(keV)	err_energy,(keV)	flux_data,(ph,cm^-2,s^-1,keV^-1)	err_flux,(ph,cm^-2,s^-1,keV^-1)		flux_model,(ph,cm^-2,s^-1,keV^-1)
2.44265485,2.49505043E-3,8.80618114E-4,7.18562733E-5,7.52342807E-4
2.44764996,2.50005722E-3,7.80177303E-4,6.87460779E-5,7.39735842E-4
2.45264482,2.49493122E-3,8.1903406E-4,6.85740815E-5,7.39735842E-4
2.45763993,2.50005722E-3,7.61726929E-4,7.19888412E-5,7.39380368E-4
2.46263981,2.49993801E-3,7.27307226E-4,6.94366972E-5,7.27035687E-4
2.46763492,2.49505043E-3,7.98433786E-4,7.39652751E-5,7.27035687E-4
2.47263002,2.49993801E-3,8.31619836E-4,6.93936381E-5,7.26701808E-4
2.4776299,2.50005722E-3,7.92047358E-4,7.04378181E-5,7.14188325E-4
2.48262501,2.49505043E-3,7.12575857E-4,6.38816564E-5,7.14188325E-4
2.48762012,2.50005722E-3,7.59686227E-4,6.69591755E-5,7.1388681E-4
2.49261999,2.49993801E-3,7.07225408E-4,6.35229953E-5,7.0164213E-4
2.4976151,2.49505043E-3,7.13316083E-4,6.39145583E-5,7.0164213E-4
2.50261021,2.49993801E-3,7.46901322E-4,6.58200879E-5,7.01382E-4
2.50761008,2.50005722E-3,7.11348956E-4,6.23776068E-5,6.89809676E-4
2.51260519,2.49493122E-3,7.58304668E-4,6.51369774E-5,6.89809676E-4
2.51760006,2.50005722E-3,9.1389945E-4,6.93899128E-5,6.8957801E-4
2.52260017,2.49993801E-3,6.58466248E-4,6.25529065E-5,6.78241777E-4
2.52760005,2.50005722E-3,7.81332899E-4,6.68714565E-5,6.78241777E-4
2.53259516,2.49493122E-3,7.42246106E-4,6.52124436E-5,6.7803805E-4
2.53759003,2.50005722E-3,7.67093094E-4,6.96276038E-5,6.66931155E-4
2.54259014,2.50005722E-3,7.28321262E-4,6.5609187E-5,6.66931155E-4
2.54759026,2.49993801E-3,7.36370625E-4,6.43848762E-5,6.66731794E-4
2.55258512,2.49505043E-3,7.75619177E-4,6.53526804E-5,6.5587071E-4
2.55757999,2.49993801E-3,6.94255636E-4,6.20850042E-5,6.5587071E-4
2.56258011,2.50005722E-3,6.11337775E-4,6.20988139E-5,6.55697426E-4
2.56758022,2.49993801E-3,6.7072449E-4,6.34755997E-5,6.45053573E-4
2.57257509,2.49505043E-3,7.8604609E-4,6.54579781E-5,6.45053573E-4
2.57756996,2.49993801E-3,6.91155787E-4,6.35740216E-5,6.4490526E-4
2.58257008,2.50005722E-3,7.16935727E-4,6.58469799E-5,6.34473108E-4
2.58757019,2.49993801E-3,7.79669033E-4,6.85053456E-5,6.34473108E-4
